time,ID_PRODUCTO,COD_CLIENTE,FECHA_REAL,VALOR_VENTA,VALOR_FINANCIADO
235,4301464,475892, 19/11/2015,270000,956000
248,3617122,465099, 02/12/2015,789999,789999
248,4376023,875454, 02/12/2015,900000,900000
221,559224,542447, 05/11/2015,1270000,1270000
236,4130073,422644, 20/11/2015,546000,546000
248,3323746,199885, 02/12/2015,851500,851500
235,3847802,520508, 19/11/2015,546000,0
235,3847802,520508, 19/11/2015,840000,1386000
235,3268762,561341, 19/11/2015,1100000,0
235,3268762,561341, 19/11/2015,546000,1646000
222,560513,463753, 06/11/2015,1045902,1045902
235,4369158,480680, 19/11/2015,1750000,0
235,4369158,480680, 19/11/2015,873000,2500000
212,3610989,452924, 27/10/2015,762700,762700
212,4362123,862029, 27/10/2015,1585000,1585000
243,3580615,351819, 27/11/2015,1453578,0
243,3580615,351819, 27/11/2015,260600,1714178
243,561764,527369, 27/11/2015,394000,394000
236,641907,514922, 20/11/2015,1070000,1070000
209,685766,507905, 24/10/2015,2600000,2600000
216,681658,502768, 31/10/2015,2600000,2600000
235,3914340,466344, 19/11/2015,1000000,0
235,3914340,466344, 19/11/2015,595000,0
235,3914340,466344, 19/11/2015,260000,1855000
228,4339079,697189, 12/11/2015,1175000,0
228,4339079,697189, 12/11/2015,465000,1640000
216,4293550,104119, 31/10/2015,1200000,1200000
242,3649755,465374, 26/11/2015,748999,0
242,3649755,465374, 26/11/2015,184999,933998
235,4368726,864927, 19/11/2015,1821000,1821000
235,692557,492907, 19/11/2015,825000,825000
216,4363384,445047, 31/10/2015,1150000,0
216,4363384,445047, 31/10/2015,1350000,2500000
208,3212777,511074, 23/10/2015,1171000,0
208,3212777,511074, 23/10/2015,1400000,2570999
248,3222955,406312, 02/12/2015,1395870,1395870
244,3200705,537644, 28/11/2015,399000,0
244,3200705,537644, 28/11/2015,699000,1098000
208,4360909,210387, 23/10/2015,1000000,1000000
213,4121739,114435, 28/10/2015,288000,288000
216,3889756,452271, 31/10/2015,2379000,2379000
246,4374740,875015, 30/11/2015,1300000,0
246,4374740,875015, 30/11/2015,1150000,0
246,4374740,875015, 30/11/2015,40000,2489999
248,3001071,217409, 02/12/2015,121800,121800
227,4366731,505259, 11/11/2015,1400000,0
227,4366731,505259, 11/11/2015,1400000,2500000
222,3583735,445506, 06/11/2015,1000000,1000000
248,629205,566609, 02/12/2015,1548701,1548701
214,4362155,329599, 29/10/2015,1000000,0
214,4362155,329599, 29/10/2015,215000,1078000
216,4363388,465350, 31/10/2015,2500000,2500000
248,3514965,266630, 02/12/2015,221400,221400
210,4361514,220980, 25/10/2015,1415999,0
210,4361514,220980, 25/10/2015,873000,2288999
222,4364964,864366, 06/11/2015,1852300,0
222,4364964,864366, 06/11/2015,775000,2600000
236,4351966,92126, 20/11/2015,950000,950000
211,560677,517146, 26/10/2015,2002276,1944000
236,3791081,490060, 20/11/2015,1080000,0
236,3791081,490060, 20/11/2015,1080000,2160000
236,3121202,489080, 20/11/2015,1070000,1070000
216,3546235,217372, 31/10/2015,992830,992830
248,3972297,164301, 02/12/2015,69549,69549
225,3213276,539193, 09/11/2015,1047000,0
225,3213276,539193, 09/11/2015,1583076,2599999
248,3055816,525832, 02/12/2015,646100,646100
219,601059,483441, 03/11/2015,2270000,0
219,601059,483441, 03/11/2015,330000,2600000
205,4188162,191323, 20/10/2015,884000,0
205,4188162,191323, 20/10/2015,500000,1384000
222,4224613,207825, 06/11/2015,379000,0
222,4224613,207825, 06/11/2015,430000,0
222,4224613,207825, 06/11/2015,430000,1218000
226,3222019,480269, 10/11/2015,1272520,0
226,3222019,480269, 10/11/2015,225000,1497520
226,663816,544022, 10/11/2015,950000,950000
222,3637465,584459, 06/11/2015,2486500,2233100
208,3861795,452100, 23/10/2015,2500000,2500000
227,4007371,448248, 11/11/2015,755400,0
227,4007371,448248, 11/11/2015,310000,1065400
248,3514965,266630, 02/12/2015,179900,179900
243,561764,527369, 27/11/2015,1022143,1022143
248,584470,479313, 02/12/2015,1700000,1700000
214,584923,503308, 29/10/2015,842200,0
214,584923,503308, 29/10/2015,187500,1029700
248,3010838,554754, 02/12/2015,410000,410000
224,672183,490544, 08/11/2015,1000000,0
224,672183,490544, 08/11/2015,1590000,2590000
248,3061790,469764, 02/12/2015,1670000,1584000
228,4328894,105491, 12/11/2015,1130000,1061000
248,4088801,205473, 02/12/2015,1075000,1075000
208,3603521,548178, 23/10/2015,852000,0
208,3603521,548178, 23/10/2015,625000,1477000
248,3042553,282901, 02/12/2015,298000,298000
247,4375888,810932, 01/12/2015,1699500,1699500
242,3328097,55933, 26/11/2015,1555000,1555000
239,3031673,572711, 23/11/2015,2527640,2527640
216,4258883,419546, 31/10/2015,490000,0
216,4258883,419546, 31/10/2015,620000,1110000
226,4366255,866945, 10/11/2015,1919290,1919290
246,3650526,341687, 30/11/2015,1432300,0
246,3650526,341687, 30/11/2015,41200,1473500
241,3236723,412388, 25/11/2015,68000,68000
246,3130445,358669, 30/11/2015,1125400,0
246,3130445,358669, 30/11/2015,182500,1307900
246,4374732,845856, 30/11/2015,278160,278160
246,3052001,360252, 30/11/2015,312400,312400
246,3575486,404910, 30/11/2015,347200,347200
246,4375109,338000, 30/11/2015,1484500,0
246,4375109,338000, 30/11/2015,38000,1522500
242,3606978,399322, 26/11/2015,991900,0
242,3606978,399322, 26/11/2015,116000,1107900
246,3731226,342066, 30/11/2015,1161000,0
246,3731226,342066, 30/11/2015,25000,1186000
246,4375013,875788, 30/11/2015,1199000,0
246,4375013,875788, 30/11/2015,191000,1390000
246,4375008,875450, 30/11/2015,852550,0
246,4375008,875450, 30/11/2015,1647450,2500000
246,3304134,396837, 30/11/2015,2310500,0
246,3304134,396837, 30/11/2015,164800,2475300
244,4157959,470016, 28/11/2015,837500,0
244,4157959,470016, 28/11/2015,60000,897500
244,645164,627276, 28/11/2015,153000,0
244,645164,627276, 28/11/2015,40000,193000
246,3057770,485666, 30/11/2015,2600000,2600000
246,4374960,349183, 30/11/2015,2418000,2418000
246,4373032,338960, 30/11/2015,160000,160000
246,3135106,364529, 30/11/2015,248500,248500
246,4373460,336795, 30/11/2015,772280,0
246,4373460,336795, 30/11/2015,20000,792280
246,3749621,346092, 30/11/2015,2081500,0
246,3749621,346092, 30/11/2015,28500,2110000
246,4374872,205610, 30/11/2015,407000,407000
246,4374866,610868, 30/11/2015,2341000,0
246,4374866,610868, 30/11/2015,45000,2386000
246,3561260,384664, 30/11/2015,421500,421500
246,3387177,412323, 30/11/2015,468000,0
246,3387177,412323, 30/11/2015,123800,591800
246,3569900,382918, 30/11/2015,346600,346600
246,1124291,399167, 30/11/2015,1413500,0
246,1124291,399167, 30/11/2015,1086500,2500000
248,575687,592440, 02/12/2015,1156300,1156300
248,4068280,205339, 02/12/2015,913600,913600
246,3684863,132922, 30/11/2015,1346000,1346000
248,609085,521640, 02/12/2015,210000,210000
247,4375979,428883, 01/12/2015,1599000,1599000
246,654876,462734, 30/11/2015,1322300,1163600
247,3951446,516685, 01/12/2015,448650,0
247,3951446,516685, 01/12/2015,1143591,0
247,3951446,516685, 01/12/2015,1013187,2600000
246,562675,556892, 30/11/2015,2600000,2600000
246,4375042,875040, 30/11/2015,2153253,2153253
246,589918,483160, 30/11/2015,1126988,1126988
246,4073292,461014, 30/11/2015,1341270,1341270
246,3642865,471658, 30/11/2015,823485,523485
246,4375114,874309, 30/11/2015,823485,823485
247,3146249,609246, 01/12/2015,1177898,1177898
247,3155745,471675, 01/12/2015,1334217,1334217
246,4375456,694717, 30/11/2015,1139910,1139910
246,3544980,196697, 30/11/2015,1384613,1384613
246,4290684,458808, 30/11/2015,1296417,1296417
247,4375451,189122, 01/12/2015,804298,804298
246,4375451,189122, 30/11/2015,1695702,1695702
246,3276606,110797, 30/11/2015,1690196,1690196
247,4375457,456313, 01/12/2015,577152,0
247,4375457,456313, 01/12/2015,844200,1421352
246,3961370,162184, 30/11/2015,1454749,1454749
244,4374619,436477, 28/11/2015,2172480,2172480
243,4373507,424840, 27/11/2015,1143591,1143591
244,600418,504108, 28/11/2015,527124,527124
243,600418,504108, 27/11/2015,823485,0
243,600418,504108, 27/11/2015,462109,1285594
242,595438,496716, 26/11/2015,589332,589332
241,4362635,212743, 25/11/2015,2098999,2098999
244,569360,512845, 28/11/2015,1274124,1267787
244,569360,512845, 28/11/2015,532213,532213
247,3277766,569349, 01/12/2015,1416981,1416981
246,3468766,464514, 30/11/2015,472003,472003
244,3468766,464514, 28/11/2015,491627,0
244,3468766,464514, 28/11/2015,184902,676530
247,597992,519214, 01/12/2015,400700,400700
247,3562113,112756, 01/12/2015,1022925,0
247,3562113,112756, 01/12/2015,172498,1163662
246,610613,481410, 30/11/2015,1372528,1372528
246,4140726,604172, 30/11/2015,1124426,1124426
246,3679224,517107, 30/11/2015,1695702,1695702
244,3543489,559197, 28/11/2015,2043024,2043024
244,577291,563893, 28/11/2015,841618,0
244,577291,563893, 28/11/2015,377334,1218952
243,619104,590238, 27/11/2015,799500,0
243,619104,590238, 27/11/2015,534556,1283940
246,579978,120694, 30/11/2015,886535,0
246,579978,120694, 30/11/2015,886535,1773070
246,557568,516400, 30/11/2015,1118442,1118442
246,4375094,191509, 30/11/2015,1996000,1996000
244,3801030,76880, 28/11/2015,2268750,2268750
244,3344672,475734, 28/11/2015,1804619,0
244,3344672,475734, 28/11/2015,599888,2404507
244,3542046,458843, 28/11/2015,1276485,1276485
244,4374555,521243, 28/11/2015,1966250,1966250
243,554547,520027, 27/11/2015,2021619,2021619
244,601705,583719, 28/11/2015,549150,549150
244,4374607,440929, 28/11/2015,266394,266394
243,3595068,596362, 27/11/2015,1205588,1205588
244,3087934,483271, 28/11/2015,24505,0
244,3087934,483271, 28/11/2015,492814,0
244,3087934,483271, 28/11/2015,24505,0
244,3087934,483271, 28/11/2015,24505,566329
242,4314779,458456, 26/11/2015,1056426,1056426
247,3216183,573022, 01/12/2015,616500,616500
247,4375973,228048, 01/12/2015,408400,408400
247,4375972,233948, 01/12/2015,275900,275900
247,3794060,542094, 01/12/2015,1282800,1282800
247,3582717,219572, 01/12/2015,1047100,1047100
247,4375972,233948, 01/12/2015,692200,692200
247,551216,559221, 01/12/2015,376700,376700
247,4366105,867277, 01/12/2015,527900,527900
247,3246824,313601, 01/12/2015,1238300,1238300
247,4029523,158328, 01/12/2015,819900,0
247,4029523,158328, 01/12/2015,369900,0
247,4029523,158328, 01/12/2015,46300,0
247,4029523,158328, 01/12/2015,46300,1282400
247,4375970,481973, 01/12/2015,1600000,1600000
247,3225449,255736, 01/12/2015,125300,125300
247,553093,560053, 01/12/2015,1427590,1427590
247,4375968,573338, 01/12/2015,1171976,1171976
247,4375967,876233, 01/12/2015,620500,500500
247,568912,577306, 01/12/2015,198000,0
247,568912,577306, 01/12/2015,198000,396000
247,3910408,114724, 01/12/2015,467636,467636
247,638230,592014, 01/12/2015,799000,799000
247,4375966,112506, 01/12/2015,289900,289900
247,3549707,624539, 01/12/2015,452300,452300
247,3543752,454747, 01/12/2015,1596000,1596000
247,3007581,596319, 01/12/2015,1360000,1360000
247,553270,533257, 01/12/2015,247400,247400
247,4375950,439412, 01/12/2015,1139900,1139900
247,3055906,586973, 01/12/2015,494300,494300
247,3391542,450678, 01/12/2015,695050,695050
247,4262622,199581, 01/12/2015,349000,349000
247,2152250,81355, 01/12/2015,1103000,1103000
247,681053,536930, 01/12/2015,1198899,1198899
247,4375945,423000, 01/12/2015,1038900,1038900
247,3551606,600999, 01/12/2015,602200,602200
247,4291109,449033, 01/12/2015,499900,499900
247,4375940,347889, 01/12/2015,379400,379400
247,562940,520869, 01/12/2015,949600,949600
247,601199,562376, 01/12/2015,269800,269800
247,4375937,822374, 01/12/2015,640000,0
247,4375937,822374, 01/12/2015,640000,1280000
247,560642,532205, 01/12/2015,284800,284800
247,4353497,240934, 01/12/2015,393285,0
247,4353497,240934, 01/12/2015,173700,566985
247,3962172,455103, 01/12/2015,794000,794000
247,3126355,130784, 01/12/2015,524900,524900
247,3119751,515537, 01/12/2015,1597600,1597600
247,4375935,472316, 01/12/2015,1604350,1600000
247,597647,467191, 01/12/2015,1578600,1578600
247,4375934,421453, 01/12/2015,941357,941357
241,4307508,336781, 25/11/2015,745337,745337
243,4374606,187546, 27/11/2015,1322870,1322870
247,4366144,276122, 01/12/2015,397400,397400
247,4375826,115024, 01/12/2015,560000,560000
246,3735300,261919, 30/11/2015,696000,0
246,3735300,261919, 30/11/2015,222000,918000
246,3301415,299421, 30/11/2015,312500,312500
244,1124313,347194, 28/11/2015,2347833,2347833
247,3146693,299459, 01/12/2015,312500,312500
247,4285264,524868, 01/12/2015,409900,409900
247,4364453,232891, 01/12/2015,393285,0
247,4364453,232891, 01/12/2015,334941,0
247,4364453,232891, 01/12/2015,173700,0
247,4364453,232891, 01/12/2015,173700,1075626
247,3866513,199118, 01/12/2015,1600000,1600000
247,3560640,517258, 01/12/2015,163000,0
247,3560640,517258, 01/12/2015,470800,633800
247,3877093,558994, 01/12/2015,860900,860900
244,4374450,282690, 28/11/2015,266000,266000
247,3040160,282987, 01/12/2015,379900,379900
247,3024351,273981, 01/12/2015,900000,0
247,3024351,273981, 01/12/2015,400000,1300000
247,3238354,509436, 01/12/2015,784800,0
247,3238354,509436, 01/12/2015,188200,973000
246,4295359,794190, 30/11/2015,905484,905484
247,3904805,200155, 01/12/2015,566201,566201
240,4066776,393625, 24/11/2015,1165996,0
240,4066776,393625, 24/11/2015,825000,1990996
240,1128534,413666, 24/11/2015,23000,0
240,1128534,413666, 24/11/2015,2135105,2158105
242,1128076,397893, 26/11/2015,10000,0
242,1128076,397893, 26/11/2015,215592,225592
242,4373499,332743, 26/11/2015,986308,0
242,4373499,332743, 26/11/2015,46000,1032308
242,3879490,404814, 26/11/2015,405580,405580
241,4373265,392356, 25/11/2015,2258990,0
241,4373265,392356, 25/11/2015,135000,2393990
247,3027637,256191, 01/12/2015,393285,0
247,3027637,256191, 01/12/2015,173700,566985
242,4373473,331258, 26/11/2015,884780,0
242,4373473,331258, 26/11/2015,10000,894780
247,656574,547361, 01/12/2015,194620,194620
247,3862367,508647, 01/12/2015,1689700,1689700
247,3008434,492455, 01/12/2015,715000,0
247,3008434,492455, 01/12/2015,354999,1069999
241,3211023,401519, 25/11/2015,1470550,0
241,3211023,401519, 25/11/2015,575000,2045550
247,4346933,565832, 01/12/2015,399900,399900
247,3030881,473084, 01/12/2015,401900,401900
247,4121419,566903, 01/12/2015,470000,470000
247,4338068,513207, 01/12/2015,319700,319700
247,4340172,106749, 01/12/2015,719000,719000
247,3994679,520586, 01/12/2015,1467268,1467268
247,3783659,185370, 01/12/2015,1199400,1199400
247,668898,526332, 01/12/2015,889700,889700
247,3103601,432209, 01/12/2015,2603000,2500000
247,4375883,438014, 01/12/2015,1500001,1500001
247,3689314,523519, 01/12/2015,1327800,1327800
247,4203301,229308, 01/12/2015,681201,681201
247,4281553,221198, 01/12/2015,728900,728900
247,4375879,345640, 01/12/2015,1600000,1600000
247,4375878,161092, 01/12/2015,1598200,1598200
247,4375220,198936, 01/12/2015,393285,0
247,4375220,198936, 01/12/2015,173700,566985
247,3969340,463317, 01/12/2015,1294500,1294500
247,4375865,136130, 01/12/2015,550463,0
247,4375865,136130, 01/12/2015,173700,724163
247,3953119,557326, 01/12/2015,310000,310000
247,3555909,464615, 01/12/2015,1462999,1462999
247,563288,507518, 01/12/2015,1518100,1518100
247,4166640,427521, 01/12/2015,337371,337371
247,4039940,549581, 01/12/2015,985000,985000
247,4285264,524868, 01/12/2015,349700,349700
247,3578910,184784, 01/12/2015,979600,979600
247,565289,544980, 01/12/2015,720039,720039
216,3511807,510485, 31/10/2015,777658,777658
247,4375846,205375, 01/12/2015,401600,401600
247,4362336,294709, 01/12/2015,649900,649900
247,3053241,518032, 01/12/2015,1413978,1413978
247,3866074,438397, 01/12/2015,1230000,1230000
247,4186800,576774, 01/12/2015,1258500,1258500
247,4018740,147304, 01/12/2015,1549900,1549900
247,4375837,437664, 01/12/2015,255000,155000
247,4375836,872482, 01/12/2015,335701,335701
205,3485811,507169, 20/10/2015,1004703,1004703
247,4375835,499408, 01/12/2015,1500000,1500000
243,4375827,226034, 27/11/2015,1094351,1094351
247,4054384,135544, 01/12/2015,1616500,1616500
247,3386664,319876, 01/12/2015,645000,645000
247,3325471,500879, 01/12/2015,500000,500000
246,4267174,511485, 30/11/2015,509446,509446
247,3566608,505338, 01/12/2015,619901,619901
247,3783159,517974, 01/12/2015,786600,786600
247,3339030,624327, 01/12/2015,649900,0
247,3339030,624327, 01/12/2015,66800,716700
247,4375765,467566, 01/12/2015,1500000,1500000
247,4325526,792501, 01/12/2015,610000,610000
247,4368038,421065, 01/12/2015,330000,330000
247,4375743,876001, 01/12/2015,884930,884930
247,679455,616936, 01/12/2015,862952,862952
247,3014895,546045, 01/12/2015,852800,852800
247,577551,423040, 01/12/2015,598800,598800
247,4375728,584190, 01/12/2015,1500001,1500001
247,3211840,497583, 01/12/2015,1468900,1468900
247,3667307,439106, 01/12/2015,842200,842200
247,3004052,627429, 01/12/2015,1059800,0
247,3004052,627429, 01/12/2015,519900,1579700
247,644045,491451, 01/12/2015,720000,720000
247,636459,622854, 01/12/2015,729900,729900
247,3809028,470876, 01/12/2015,1073000,1073000
247,4375727,190145, 01/12/2015,103000,0
247,4375727,190145, 01/12/2015,103000,0
247,4375727,190145, 01/12/2015,103000,0
247,4375727,190145, 01/12/2015,103000,0
247,4375727,190145, 01/12/2015,103000,0
247,4375727,190145, 01/12/2015,103000,0
247,4375727,190145, 01/12/2015,103000,0
247,4375727,190145, 01/12/2015,103000,0
247,4375727,190145, 01/12/2015,103000,0
247,4375727,190145, 01/12/2015,103000,1029999
247,3128535,617236, 01/12/2015,1079001,0
247,3128535,617236, 01/12/2015,520999,1600000
247,4375726,52820, 01/12/2015,56900,0
247,4375726,52820, 01/12/2015,154900,0
247,4375726,52820, 01/12/2015,265900,477700
247,549573,418708, 01/12/2015,1158000,1158000
247,3065903,511027, 01/12/2015,305899,305899
247,3522855,442130, 01/12/2015,312001,0
247,3522855,442130, 01/12/2015,506000,818001
247,3283425,497556, 01/12/2015,949999,949999
247,666948,153230, 01/12/2015,920000,920000
247,4375725,226348, 01/12/2015,1350000,0
247,4375725,226348, 01/12/2015,150000,1500000
247,3291884,577829, 01/12/2015,1319201,1319201
246,3146855,586983, 30/11/2015,751900,751900
247,3562096,483740, 01/12/2015,1564000,1564000
247,4375724,419623, 01/12/2015,628900,628900
247,4021174,559995, 01/12/2015,1092400,1092400
247,584862,547421, 01/12/2015,781562,781562
247,574912,188742, 01/12/2015,940000,940000
246,4058235,523861, 30/11/2015,1141900,1141900
246,3547820,448343, 30/11/2015,681900,681900
246,3212936,456859, 30/11/2015,691900,691900
247,4124530,474239, 01/12/2015,598500,598500
246,2155062,308048, 30/11/2015,400000,400000
247,3294197,616327, 01/12/2015,1600000,1600000
247,667338,494568, 01/12/2015,485999,485999
247,3156993,500375, 01/12/2015,1329268,1329268
247,589591,612709, 01/12/2015,394600,394600
236,3597830,481155, 20/11/2015,1600000,1600000
247,4375717,196657, 01/12/2015,1500000,1500000
247,3225385,587437, 01/12/2015,1600000,1600000
247,4375719,212979, 01/12/2015,680000,680000
247,4375716,245318, 01/12/2015,550463,0
247,4375716,245318, 01/12/2015,173700,624163
247,4375707,533658, 01/12/2015,588000,588000
247,4375706,857277, 01/12/2015,989900,0
247,4375706,857277, 01/12/2015,59600,0
247,4375706,857277, 01/12/2015,439900,1489400
247,3150191,556520, 01/12/2015,849400,849400
247,4375705,92227, 01/12/2015,1590000,1590000
238,3711643,248112, 22/11/2015,719000,0
238,3711643,248112, 22/11/2015,400000,1119000
243,4368729,425475, 27/11/2015,789700,789700
247,680144,617234, 01/12/2015,1302500,1302500
243,4374582,175713, 27/11/2015,2500000,2500000
243,1200262,378600, 27/11/2015,1090000,1090000
243,3394897,354029, 27/11/2015,1015000,1015000
244,4310908,341113, 28/11/2015,1076000,1076000
243,3213821,56637, 27/11/2015,910000,910000
242,4373771,356267, 26/11/2015,2494000,2494000
242,4321341,351473, 26/11/2015,1967000,1967000
241,3338065,350563, 25/11/2015,1516000,1516000
241,3275881,379089, 25/11/2015,1133000,1133000
240,4373320,369757, 24/11/2015,2500000,2500000
239,4373048,868400, 23/11/2015,2500000,2500000
247,4375688,258890, 01/12/2015,1491378,1491378
244,3278450,377646, 28/11/2015,2481000,2481000
246,3150794,379130, 30/11/2015,1358900,1358900
244,3730956,350583, 28/11/2015,1827000,1827000
242,4374616,376091, 26/11/2015,2500000,2500000
244,3566530,350171, 28/11/2015,1873400,1873400
244,3928650,165884, 28/11/2015,1148400,1148400
242,3635527,360840, 26/11/2015,2600000,2600000
244,4374600,375602, 28/11/2015,2500000,2500000
244,3735158,336666, 28/11/2015,2119000,2119000
242,3665214,363824, 26/11/2015,1440000,1440000
247,4375683,433862, 01/12/2015,379900,0
247,4375683,433862, 01/12/2015,99900,0
247,4375683,433862, 01/12/2015,53100,532900
247,3225349,468240, 01/12/2015,977800,977800
247,4375682,440256, 01/12/2015,150000,0
247,4375682,440256, 01/12/2015,1375000,1525000
247,3150236,467695, 01/12/2015,653900,653900
247,3026863,221041, 01/12/2015,1155100,1155100
247,554314,520346, 01/12/2015,1332400,1332400
247,4020861,569508, 01/12/2015,706300,706300
247,3058506,289027, 01/12/2015,299900,299900
247,3638987,434260, 01/12/2015,656100,656100
247,3866434,463703, 01/12/2015,1683100,1683100
247,4375588,101667, 01/12/2015,729900,729900
247,3055021,280249, 01/12/2015,342500,342500
247,3558852,572153, 01/12/2015,1139920,1139920
244,3208529,342765, 28/11/2015,520000,0
244,3208529,342765, 28/11/2015,350000,870000
247,3920674,410842, 01/12/2015,361928,361928
247,4360995,861935, 01/12/2015,602300,602300
247,3149412,542942, 01/12/2015,691270,691270
247,3999659,312651, 01/12/2015,338800,338800
247,3549261,563750, 01/12/2015,996300,996300
247,572722,588997, 01/12/2015,589900,0
247,572722,588997, 01/12/2015,38500,0
247,572722,588997, 01/12/2015,729900,1358300
244,3895146,371400, 28/11/2015,505000,505000
247,4375548,496980, 01/12/2015,1500000,1500000
247,4375547,273094, 01/12/2015,231200,231200
247,4375545,202910, 01/12/2015,1389500,1389500
247,666722,547555, 01/12/2015,209700,209700
243,3037561,283314, 27/11/2015,1521000,1175700
244,4374578,327350, 28/11/2015,1580000,1580000
244,4374541,236220, 28/11/2015,720000,720000
244,3348039,262120, 28/11/2015,1449000,1449000
243,3270181,245449, 27/11/2015,449000,449000
243,4374384,875081, 27/11/2015,1270000,1270000
243,3319990,305384, 27/11/2015,1238000,0
243,3319990,305384, 27/11/2015,462000,1700000
243,4374023,764586, 27/11/2015,1290000,1290000
243,3594071,312340, 27/11/2015,1725600,1700000
243,4300954,801272, 27/11/2015,460000,423000
242,3583903,309808, 26/11/2015,812000,0
242,3583903,309808, 26/11/2015,634000,1446000
242,4373495,789480, 26/11/2015,1305000,1305000
242,4363733,262755, 26/11/2015,583480,583480
242,3164664,309927, 26/11/2015,1146000,1146000
242,4090094,311418, 26/11/2015,460800,460800
242,3141640,299105, 26/11/2015,1260000,1260000
242,4110789,237231, 26/11/2015,1306200,1306200
242,4224784,298387, 26/11/2015,1502000,1502000
242,3760615,263442, 26/11/2015,470000,470000
241,3902110,239615, 25/11/2015,1453000,1436000
240,4372885,869242, 24/11/2015,1350000,1350000
247,595132,545397, 01/12/2015,774862,774862
247,3898506,230190, 01/12/2015,880800,880800
247,4062980,196333, 01/12/2015,1051352,1051352
247,3246114,580573, 01/12/2015,155000,155000
247,578677,523933, 01/12/2015,619901,619901
247,4360995,861935, 01/12/2015,431300,431300
247,3163659,523123, 01/12/2015,1588690,1588690
247,4375516,444171, 01/12/2015,1656400,1600000
247,3683790,279979, 01/12/2015,640000,640000
247,3957671,584654, 01/12/2015,1694600,1694600
247,4151884,329839, 01/12/2015,658000,658000
247,4375492,873803, 01/12/2015,907500,907500
247,3044902,355042, 01/12/2015,266186,0
247,3044902,355042, 01/12/2015,173700,439886
247,4302840,424384, 01/12/2015,1168000,1168000
247,3737185,329487, 01/12/2015,599900,599900
247,3545084,308176, 01/12/2015,1100000,1100000
247,3225230,277327, 01/12/2015,1574000,1574000
247,3972297,164301, 01/12/2015,680800,680800
247,3990918,440794, 01/12/2015,1010000,1010000
247,4375481,372559, 01/12/2015,1499999,1499999
247,4375478,867867, 01/12/2015,682400,682400
247,613205,497374, 01/12/2015,534000,534000
237,3812539,356322, 21/11/2015,349705,349705
242,3748071,347967, 26/11/2015,2599400,2599400
242,3632736,377014, 26/11/2015,1211844,1211844
244,4017796,185358, 28/11/2015,388050,388050
244,3616403,318167, 28/11/2015,220900,220900
244,3739850,163202, 28/11/2015,25000,0
244,3739850,163202, 28/11/2015,1668000,1693000
244,3803256,152703, 28/11/2015,30000,0
244,3803256,152703, 28/11/2015,566300,596300
244,3098008,312452, 28/11/2015,10000,0
244,3098008,312452, 28/11/2015,223080,233080
243,3731336,213076, 27/11/2015,10000,0
243,3731336,213076, 27/11/2015,356200,366200
243,3063408,275184, 27/11/2015,15000,0
243,3063408,275184, 27/11/2015,583035,598035
243,3003349,303402, 27/11/2015,10000,0
243,3003349,303402, 27/11/2015,276781,286781
243,4374195,250182, 27/11/2015,10000,0
243,4374195,250182, 27/11/2015,386341,396341
243,4373981,304221, 27/11/2015,397000,397000
243,3589680,267476, 27/11/2015,1700800,1700000
243,3643472,261638, 27/11/2015,966000,966000
243,3133373,311144, 27/11/2015,20000,0
243,3133373,311144, 27/11/2015,560460,580460
243,4311438,235201, 27/11/2015,25000,0
243,4311438,235201, 27/11/2015,165000,0
243,4311438,235201, 27/11/2015,550501,740501
242,3735270,307640, 26/11/2015,287001,287001
242,3460909,300656, 26/11/2015,25000,0
242,3460909,300656, 26/11/2015,1515600,1540600
242,4200890,312852, 26/11/2015,882100,882100
242,3062666,271312, 26/11/2015,20000,0
242,3062666,271312, 26/11/2015,1083150,1103150
242,3310824,270956, 26/11/2015,25000,0
242,3310824,270956, 26/11/2015,330000,0
242,3310824,270956, 26/11/2015,476400,831400
242,4373478,325550, 26/11/2015,10000,0
242,4373478,325550, 26/11/2015,178700,188700
241,3993287,289940, 25/11/2015,931000,931000
246,4375426,863189, 30/11/2015,1499900,1499900
246,4349345,456704, 30/11/2015,529900,529900
246,3282082,326878, 30/11/2015,598705,598705
246,554936,520534, 30/11/2015,269900,269900
246,3473051,536302, 30/11/2015,1600000,1600000
246,4367538,202394, 30/11/2015,717800,717800
246,3749665,591758, 30/11/2015,1599800,1599800
246,4375405,331403, 30/11/2015,2500000,2500000
246,4375404,739321, 30/11/2015,1133910,1133910
243,4349711,811082, 27/11/2015,590000,590000
246,4375402,330734, 30/11/2015,581000,581000
246,4317493,816245, 30/11/2015,1012500,1012500
246,4375400,413993, 30/11/2015,1292300,1292300
246,3315474,446616, 30/11/2015,547900,547900
245,4055710,621501, 29/11/2015,1715932,1715932
246,3157732,374265, 30/11/2015,1000000,1000000
246,4308993,357166, 30/11/2015,269550,269550
246,4086788,214833, 30/11/2015,1249000,1249000
246,3544145,400661, 30/11/2015,201900,201900
244,4232559,96761, 28/11/2015,320000,320000
246,3041687,596490, 30/11/2015,584800,584800
246,3284517,619581, 30/11/2015,349900,349900
246,4106411,249296, 30/11/2015,1049900,0
246,4106411,249296, 30/11/2015,73800,0
246,4106411,249296, 30/11/2015,399900,1523600
245,4203677,212335, 29/11/2015,1222068,1222068
246,3298652,351750, 30/11/2015,2600000,2600000
246,4375377,357434, 30/11/2015,1489900,1489900
244,3732724,462620, 28/11/2015,1320000,1320000
245,4375372,862903, 29/11/2015,377500,377500
246,3842707,418106, 30/11/2015,1811500,1811500
